縣市別代碼,統計期,基本分類,原始值[統計數值],年增率[%]
63000,101年 2月,油漆塗料類,93.35,4.4
63000,101年 2月,機電設備類,95.25,2.23
63000,101年 2月,瀝青及其製品類,108.67,3.25
63000,101年 2月,雜項材料類,86.29,0.31
63000,101年 2月,勞務類,86.9,1.75
63000,101年 2月,工資類,81.15,4.1
63000,101年 2月,機具設備租金類,93.89,-0.49
63000,101年 3月,總指數,86.39,0.55
63000,101年 3月,材料類,86.14,-0.19
63000,101年 3月,水泥及其製品類,75.79,1.49
63000,101年 3月,砂石及級配類,94.9,-1.56
63000,101年 3月,磚瓦瓷類,0,0
63000,101年 3月,金屬製品類,90,-4.03
63000,101年 3月,木材及其製品類,88.01,-4.44
63000,101年 3月,塑膠製品類,70.22,4.87
63000,101年 3月,油漆塗料類,93.35,3.41
63000,101年 3月,機電設備類,95.42,2.04
63000,101年 3月,瀝青及其製品類,108.67,3.25
63000,101年 3月,雜項材料類,86.46,0.45
63000,101年 3月,勞務類,87.07,1.95
63000,101年 3月,工資類,81.44,4.47
63000,101年 3月,機具設備租金類,93.95,-0.46
63000,101年 4月,總指數,87.2,1.67
63000,101年 4月,材料類,87.38,1.52
63000,101年 4月,水泥及其製品類,76.28,1.78
63000,101年 4月,砂石及級配類,94.9,-1.56
63000,101年 4月,磚瓦瓷類,0,0
63000,101年 4月,金屬製品類,90.94,-1.69
63000,101年 4月,木材及其製品類,89.56,-5.61
63000,101年 4月,塑膠製品類,71.3,1.45
63000,101年 4月,油漆塗料類,93.35,2.91
63000,101年 4月,機電設備類,95.43,1.94
63000,101年 4月,瀝青及其製品類,111.84,6.26
63000,101年 4月,雜項材料類,87.66,1.82
63000,101年 4月,勞務類,87.11,1.99
63000,101年 4月,工資類,81.44,4.46
63000,101年 4月,機具設備租金類,94.02,-0.38
63000,101年 5月,總指數,87.74,2.39
63000,101年 5月,材料類,88.01,2.32
63000,101年 5月,水泥及其製品類,77.16,2.96
63000,101年 5月,砂石及級配類,96.43,0.02
63000,101年 5月,磚瓦瓷類,0,0
63000,101年 5月,金屬製品類,90.29,-0.96
63000,101年 5月,木材及其製品類,89.56,-5.61
63000,101年 5月,塑膠製品類,71.99,1.87
63000,101年 5月,油漆塗料類,93.35,2.64
63000,101年 5月,機電設備類,95.4,1.87
63000,101年 5月,瀝青及其製品類,114,6.73
63000,101年 5月,雜項材料類,88.33,2.64
63000,101年 5月,勞務類,87.47,2.49
63000,101年 5月,工資類,81.45,4.47
63000,101年 5月,機具設備租金類,94.77,0.59
63000,101年 6月,總指數,87.21,1.52
63000,101年 6月,材料類,87.13,0.9
63000,101年 6月,水泥及其製品類,77.16,2.96
63000,101年 6月,砂石及級配類,99.52,3.22
63000,101年 6月,磚瓦瓷類,0,0
63000,101年 6月,金屬製品類,87.74,-3.49
63000,101年 6月,木材及其製品類,87.71,-7.58
63000,101年 6月,塑膠製品類,69.87,-1.13
63000,101年 6月,油漆塗料類,93.35,2.09
63000,101年 6月,機電設備類,95.37,2.06
63000,101年 6月,瀝青及其製品類,113.42,4.37
63000,101年 6月,雜項材料類,88.36,2.57
63000,101年 6月,勞務類,87.6,2.71
63000,101年 6月,工資類,81.45,4.47
63000,101年 6月,機具設備租金類,95.09,1.03
63000,101年 7月,總指數,86.87,1.21
63000,101年 7月,材料類,86.62,0.45
63000,101年 7月,水泥及其製品類,77.27,3.1
63000,101年 7月,砂石及級配類,99.52,3.8
63000,101年 7月,磚瓦瓷類,0,0
63000,101年 7月,金屬製品類,86.18,-4.92
63000,101年 7月,木材及其製品類,86.79,-8.56
63000,101年 7月,塑膠製品類,68.45,-0.97
63000,101年 7月,油漆塗料類,93.35,2.09
63000,101年 7月,機電設備類,95.19,1.83
63000,101年 7月,瀝青及其製品類,113.42,4.37
63000,101年 7月,雜項材料類,88.36,2.34
63000,101年 7月,勞務類,87.57,2.68
63000,101年 7月,工資類,81.45,4.47
63000,101年 7月,機具設備租金類,94.99,0.93
63000,101年 8月,總指數,86.77,0.94
63000,101年 8月,材料類,86.48,0.04
63000,101年 8月,水泥及其製品類,77.4,3.31
63000,101年 8月,砂石及級配類,99.52,4.09
63000,101年 8月,磚瓦瓷類,0,0
63000,101年 8月,金屬製品類,85.54,-6.39
63000,101年 8月,木材及其製品類,86.79,-7.1
63000,101年 8月,塑膠製品類,69.29,-0.61
63000,101年 8月,油漆塗料類,94.63,3.49
63000,101年 8月,機電設備類,95.27,1.7
63000,101年 8月,瀝青及其製品類,113.42,4.37
63000,101年 8月,雜項材料類,88.36,2.01
63000,101年 8月,勞務類,87.55,2.66
63000,101年 8月,工資類,81.45,4.47
63000,101年 8月,機具設備租金類,94.95,0.88
63000,101年 9月,總指數,86.04,0.07
63000,101年 9月,材料類,85.38,-1.41
63000,101年 9月,水泥及其製品類,77.38,3.3
63000,101年 9月,砂石及級配類,99.52,4.47
63000,101年 9月,磚瓦瓷類,0,0
63000,101年 9月,金屬製品類,82.03,-10.85
63000,101年 9月,木材及其製品類,86.79,-4.98
63000,101年 9月,塑膠製品類,71.56,2.19
63000,101年 9月,油漆塗料類,95.26,4.18
63000,101年 9月,機電設備類,95.22,-0.47
63000,101年 9月,瀝青及其製品類,113.42,4.37
63000,101年 9月,雜項材料類,88.36,2.01
63000,101年 9月,勞務類,87.53,2.9
63000,101年 9月,工資類,81.45,4.36
63000,101年 9月,機具設備租金類,94.92,1.49
63000,101年 10月,總指數,85.41,-1.06
63000,101年 10月,材料類,84.41,-2.33
63000,101年 10月,水泥及其製品類,77.38,2.79
63000,101年 10月,砂石及級配類,99.52,4.86
63000,101年 10月,磚瓦瓷類,0,0
63000,101年 10月,金屬製品類,78.86,-13.55
63000,101年 10月,木材及其製品類,86.83,-4.94
63000,101年 10月,塑膠製品類,72.36,5.54
63000,101年 10月,油漆塗料類,98.44,7.66
63000,101年 10月,機電設備類,95.43,0.05
63000,101年 10月,瀝青及其製品類,113.42,4.37
63000,101年 10月,雜項材料類,88.36,2.01
63000,101年 10月,勞務類,87.55,1.35
63000,101年 10月,工資類,81.51,1.63
63000,101年 10月,機具設備租金類,94.9,1.07
63000,101年 11月,總指數,85.55,-0.26
63000,101年 11月,材料類,84.61,-1.14
63000,101年 11月,水泥及其製品類,77.61,2.97
63000,101年 11月,砂石及級配類,99.52,4.86
63000,101年 11月,磚瓦瓷類,0,0
63000,101年 11月,金屬製品類,79.33,-10.48
63000,101年 11月,木材及其製品類,86.83,-4.94
63000,101年 11月,塑膠製品類,70.57,6.68
63000,101年 11月,油漆塗料類,98.44,7.66
63000,101年 11月,機電設備類,95.4,0.45
63000,101年 11月,瀝青及其製品類,113.42,4.37
63000,101年 11月,雜項材料類,88.36,2.01
63000,101年 11月,勞務類,87.57,1.37
63000,101年 11月,工資類,81.53,1.66
63000,101年 11月,機具設備租金類,94.9,1.07
63000,101年 12月,總指數,85.69,-0.29
63000,101年 12月,材料類,84.82,-0.99
63000,101年 12月,水泥及其製品類,77.61,2.97
63000,101年 12月,砂石及級配類,99.52,4.86
63000,101年 12月,磚瓦瓷類,0,0
63000,101年 12月,金屬製品類,80.03,-9.93
63000,101年 12月,木材及其製品類,87.13,-4.61
63000,101年 12月,塑膠製品類,70.32,6.29
63000,101年 12月,油漆塗料類,98.44,7.66
63000,101年 12月,機電設備類,95.2,0.14
63000,101年 12月,瀝青及其製品類,113.42,4.37
63000,101年 12月,雜項材料類,88.36,2.01
63000,101年 12月,勞務類,87.57,1.01
63000,101年 12月,工資類,81.53,0.92
63000,101年 12月,機具設備租金類,94.9,1.07
63000,102年 1月,總指數,86.06,-0.09
63000,102年 1月,材料類,85.38,-0.57
63000,102年 1月,水泥及其製品類,77.61,2.5
63000,102年 1月,砂石及級配類,99.52,4.86
63000,102年 1月,磚瓦瓷類,115.97,0
63000,102年 1月,金屬製品類,81.6,-8.47
63000,102年 1月,木材及其製品類,87.89,-3.78
63000,102年 1月,塑膠製品類,71.63,5.42
63000,102年 1月,油漆塗料類,98.44,7.66
63000,102年 1月,機電設備類,96.48,1.49
63000,102年 1月,瀝青及其製品類,113.42,4.37
63000,102年 1月,雜項材料類,87.07,0.92
63000,102年 1月,勞務類,87.65,0.9
63000,102年 1月,工資類,81.61,0.64
63000,102年 1月,機具設備租金類,95,1.19
63000,102年 2月,總指數,86.19,-0.02
63000,102年 2月,材料類,85.48,-0.57
63000,102年 2月,水泥及其製品類,77.64,2.44
63000,102年 2月,砂石及級配類,99.52,4.86
63000,102年 2月,磚瓦瓷類,115.97,0
63000,102年 2月,金屬製品類,81.76,-8.44
63000,102年 2月,木材及其製品類,88.29,-3.39
63000,102年 2月,塑膠製品類,72.23,4.5
63000,102年 2月,油漆塗料類,99.04,6.1
63000,102年 2月,機電設備類,96.48,1.29
63000,102年 2月,瀝青及其製品類,113.42,4.37
63000,102年 2月,雜項材料類,87.08,0.92
63000,102年 2月,勞務類,87.83,1.07
63000,102年 2月,工資類,81.65,0.62
63000,102年 2月,機具設備租金類,95.34,1.54
63000,102年 3月,總指數,86.29,-0.12
63000,102年 3月,材料類,85.61,-0.62
63000,102年 3月,水泥及其製品類,77.64,2.44
63000,102年 3月,砂石及級配類,99.52,4.86
63000,102年 3月,磚瓦瓷類,115.97,0
63000,102年 3月,金屬製品類,81.58,-9.35
63000,102年 3月,木材及其製品類,88.45,0.49
63000,102年 3月,塑膠製品類,73.88,5.2
63000,102年 3月,油漆塗料類,99.32,6.41
63000,102年 3月,機電設備類,97.04,1.7
63000,102年 3月,瀝青及其製品類,113.42,4.37
63000,102年 3月,雜項材料類,87.11,0.75
63000,102年 3月,勞務類,87.87,0.91
63000,102年 3月,工資類,81.63,0.23
63000,102年 3月,機具設備租金類,95.43,1.57
63000,102年 4月,總指數,85.95,-1.43
63000,102年 4月,材料類,85.04,-2.68
63000,102年 4月,水泥及其製品類,77.61,1.74
63000,102年 4月,砂石及級配類,99.52,4.86
63000,102年 4月,磚瓦瓷類,115.97,0
63000,102年 4月,金屬製品類,80.46,-11.52
63000,102年 4月,木材及其製品類,88.39,-1.31
63000,102年 4月,塑膠製品類,72.79,2.09
63000,102年 4月,油漆塗料類,99.32,6.41
63000,102年 4月,機電設備類,95.25,-0.19
63000,102年 4月,瀝青及其製品類,113.42,1.41
63000,102年 4月,雜項材料類,87.12,-0.62
63000,102年 4月,勞務類,87.89,0.9
63000,102年 4月,工資類,81.63,0.23
63000,102年 4月,機具設備租金類,95.48,1.55
63000,102年 5月,總指數,85.61,-2.43
63000,102年 5月,材料類,84.46,-4.04
63000,102年 5月,水泥及其製品類,77.61,0.58
63000,102年 5月,砂石及級配類,99.52,3.2
63000,102年 5月,磚瓦瓷類,115.97,0
63000,102年 5月,金屬製品類,79.46,-12
63000,102年 5月,木材及其製品類,88.19,-1.53
63000,102年 5月,塑膠製品類,71.56,-0.61
63000,102年 5月,油漆塗料類,99.32,6.41
63000,102年 5月,機電設備類,93.15,-2.36
63000,102年 5月,瀝青及其製品類,113.42,-0.52
63000,102年 5月,雜項材料類,87.1,-1.39
63000,102年 5月,勞務類,87.92,0.52
63000,102年 5月,工資類,81.63,0.22
63000,102年 5月,機具設備租金類,95.54,0.81
63000,102年 6月,總指數,85.59,-1.85
63000,102年 6月,材料類,84.4,-3.13
63000,102年 6月,水泥及其製品類,77.61,0.58
63000,102年 6月,砂石及級配類,99.52,0
63000,102年 6月,磚瓦瓷類,115.97,0
63000,102年 6月,金屬製品類,78.24,-10.84
63000,102年 6月,木材及其製品類,88.4,0.79
63000,102年 6月,塑膠製品類,72.23,3.39
63000,102年 6月,油漆塗料類,99.32,6.41
63000,102年 6月,機電設備類,93.15,-2.33
63000,102年 6月,瀝青及其製品類,113.42,0
63000,102年 6月,雜項材料類,90.31,2.21
63000,102年 6月,勞務類,87.96,0.42
63000,102年 6月,工資類,81.63,0.22
63000,102年 6月,機具設備租金類,95.61,0.54
63000,102年 7月,總指數,85.58,-1.49
63000,102年 7月,材料類,84.38,-2.6
63000,102年 7月,水泥及其製品類,77.58,0.41
63000,102年 7月,砂石及級配類,99.52,0
63000,102年 7月,磚瓦瓷類,115.97,0
63000,102年 7月,金屬製品類,78.27,-9.18
63000,102年 7月,木材及其製品類,87.96,1.35
63000,102年 7月,塑膠製品類,73.01,6.67
63000,102年 7月,油漆塗料類,99.32,6.41
63000,102年 7月,機電設備類,92.66,-2.66
63000,102年 7月,瀝青及其製品類,113.42,0
63000,102年 7月,雜項材料類,90.31,2.21
63000,102年 7月,勞務類,87.96,0.45
63000,102年 7月,工資類,81.63,0.22
63000,102年 7月,機具設備租金類,95.61,0.65
63000,102年 8月,總指數,85.72,-1.21
63000,102年 8月,材料類,84.57,-2.21
63000,102年 8月,水泥及其製品類,77.57,0.23
63000,102年 8月,砂石及級配類,101.67,2.16
63000,102年 8月,磚瓦瓷類,115.97,0
63000,102年 8月,金屬製品類,78.99,-7.66
63000,102年 8月,木材及其製品類,88.05,1.44
63000,102年 8月,塑膠製品類,73.01,5.37
63000,102年 8月,油漆塗料類,99.32,4.96
63000,102年 8月,機電設備類,92.18,-3.25
63000,102年 8月,瀝青及其製品類,113.42,0
63000,102年 8月,雜項材料類,90.31,2.21
63000,102年 8月,勞務類,88.03,0.55
63000,102年 8月,工資類,81.63,0.22
63000,102年 8月,機具設備租金類,95.77,0.87
63000,102年 9月,總指數,86.04,0
63000,102年 9月,材料類,85.03,-0.4
63000,102年 9月,水泥及其製品類,77.57,0.25
63000,102年 9月,砂石及級配類,103.35,3.85
63000,102年 9月,磚瓦瓷類,115.97,0
63000,102年 9月,金屬製品類,79.84,-2.67
63000,102年 9月,木材及其製品類,88.05,1.44
63000,102年 9月,塑膠製品類,73.87,3.22
63000,102年 9月,油漆塗料類,99.32,4.26
63000,102年 9月,機電設備類,93.43,-1.88
63000,102年 9月,瀝青及其製品類,113.42,0
63000,102年 9月,雜項材料類,90.31,2.21
63000,102年 9月,勞務類,88.14,0.7
63000,102年 9月,工資類,81.63,0.22
63000,102年 9月,機具設備租金類,96,1.14
63000,102年 10月,總指數,86.04,0.73
63000,102年 10月,材料類,85.02,0.72
63000,102年 10月,水泥及其製品類,77.67,0.38
63000,102年 10月,砂石及級配類,103.35,3.85
63000,102年 10月,磚瓦瓷類,115.97,0
63000,102年 10月,金屬製品類,79.71,1.08
63000,102年 10月,木材及其製品類,87.99,1.33
63000,102年 10月,塑膠製品類,73.97,2.22
63000,102年 10月,油漆塗料類,99.32,0.9
63000,102年 10月,機電設備類,93.28,-2.26
63000,102年 10月,瀝青及其製品類,113.42,0
63000,102年 10月,雜項材料類,90.18,2.06
63000,102年 10月,勞務類,88.14,0.67
63000,102年 10月,工資類,81.63,0.15
63000,102年 10月,機具設備租金類,96,1.16
63000,102年 11月,總指數,86.04,0.57
63000,102年 11月,材料類,85.04,0.51
63000,102年 11月,水泥及其製品類,77.67,0.08
63000,102年 11月,砂石及級配類,103.35,3.85
63000,102年 11月,磚瓦瓷類,115.97,0
63000,102年 11月,金屬製品類,79.91,0.74
63000,102年 11月,木材及其製品類,88.12,1.48
63000,102年 11月,塑膠製品類,73.56,4.23
63000,102年 11月,油漆塗料類,99.32,0.9
63000,102年 11月,機電設備類,93.22,-2.28
63000,102年 11月,瀝青及其製品類,113.42,0
63000,102年 11月,雜項材料類,90.18,2.06
63000,102年 11月,勞務類,88.14,0.65
63000,102年 11月,工資類,81.63,0.12
63000,102年 11月,機具設備租金類,96,1.16
63000,102年 12月,總指數,86.12,0.5
63000,102年 12月,材料類,85.16,0.4
63000,102年 12月,水泥及其製品類,77.94,0.43
63000,102年 12月,砂石及級配類,103.35,3.85
63000,102年 12月,磚瓦瓷類,115.97,0
63000,102年 12月,金屬製品類,80.09,0.07
63000,102年 12月,木材及其製品類,88.33,1.37
63000,102年 12月,塑膠製品類,73.56,4.61
63000,102年 12月,油漆塗料類,99.32,0.9
63000,102年 12月,機電設備類,92.99,-2.32
63000,102年 12月,瀝青及其製品類,113.42,0
63000,102年 12月,雜項材料類,90.18,2.06
63000,102年 12月,勞務類,88.12,0.63
63000,102年 12月,工資類,81.63,0.12
63000,102年 12月,機具設備租金類,95.97,1.13
63000,103年 1月,總指數,86.45,0.46
63000,103年 1月,材料類,85.69,0.36
63000,103年 1月,水泥及其製品類,78.91,1.67
63000,103年 1月,砂石及級配類,107.28,7.8
63000,103年 1月,磚瓦瓷類,115.97,0
63000,103年 1月,金屬製品類,79.74,-2.27
63000,103年 1月,木材及其製品類,89.57,1.91
63000,103年 1月,塑膠製品類,74.16,3.54
63000,103年 1月,油漆塗料類,99.32,0.9
63000,103年 1月,機電設備類,93.38,-3.21
63000,103年 1月,瀝青及其製品類,113.42,0
63000,103年 1月,雜項材料類,90.18,3.57
63000,103年 1月,勞務類,88.16,0.58
63000,103年 1月,工資類,81.63,0.03
63000,103年 1月,機具設備租金類,96.03,1.08
63000,103年 2月,總指數,86.5,0.36
63000,103年 2月,材料類,85.65,0.2
63000,103年 2月,水泥及其製品類,78.91,1.64
63000,103年 2月,砂石及級配類,108.71,9.24
63000,103年 2月,磚瓦瓷類,115.97,0
63000,103年 2月,金屬製品類,78.9,-3.5
63000,103年 2月,木材及其製品類,90.07,2.02
63000,103年 2月,塑膠製品類,75.01,3.86
63000,103年 2月,油漆塗料類,99.32,0.29
63000,103年 2月,機電設備類,93.76,-2.82
63000,103年 2月,瀝青及其製品類,113.42,0
63000,103年 2月,雜項材料類,90.18,3.55
63000,103年 2月,勞務類,88.35,0.59
63000,103年 2月,工資類,81.99,0.42
63000,103年 2月,機具設備租金類,96.04,0.73
63000,103年 3月,總指數,86.71,0.49
63000,103年 3月,材料類,85.99,0.45
63000,103年 3月,水泥及其製品類,79.73,2.7
63000,103年 3月,砂石及級配類,108.71,9.24
63000,103年 3月,磚瓦瓷類,115.97,0
63000,103年 3月,金屬製品類,78.73,-3.49
63000,103年 3月,木材及其製品類,90.65,2.5
63000,103年 3月,塑膠製品類,75.82,2.63
63000,103年 3月,油漆塗料類,99.32,0
63000,103年 3月,機電設備類,93.7,-3.45
63000,103年 3月,瀝青及其製品類,113.22,-0.17
63000,103年 3月,雜項材料類,90.98,4.44
63000,103年 3月,勞務類,88.35,0.56
63000,103年 3月,工資類,81.99,0.44
63000,103年 3月,機具設備租金類,96.07,0.67
63000,103年 4月,總指數,87.54,1.84
63000,103年 4月,材料類,87.38,2.75
63000,103年 4月,水泥及其製品類,83.81,7.99
63000,103年 4月,砂石及級配類,108.99,9.52
63000,103年 4月,磚瓦瓷類,115.97,0
63000,103年 4月,金屬製品類,79.3,-1.45
63000,103年 4月,木材及其製品類,91.29,3.28
63000,103年 4月,塑膠製品類,74.43,2.25
63000,103年 4月,油漆塗料類,99.32,0
63000,103年 4月,機電設備類,92.21,-3.19
63000,103年 4月,瀝青及其製品類,113.22,-0.17
63000,103年 4月,雜項材料類,90.96,4.41
63000,103年 4月,勞務類,88.35,0.53
63000,103年 4月,工資類,81.97,0.42
63000,103年 4月,機具設備租金類,96.07,0.61
63000,103年 5月,總指數,87.6,2.33
63000,103年 5月,材料類,87.46,3.55
63000,103年 5月,水泥及其製品類,84.19,8.49
63000,103年 5月,砂石及級配類,109.57,10.1
63000,103年 5月,磚瓦瓷類,115.97,0
63000,103年 5月,金屬製品類,78.95,-0.63
63000,103年 5月,木材及其製品類,91.29,3.52
63000,103年 5月,塑膠製品類,74.43,4.02
63000,103年 5月,油漆塗料類,99.32,0
63000,103年 5月,機電設備類,92.22,-0.99
63000,103年 5月,瀝青及其製品類,113.22,-0.17
63000,103年 5月,雜項材料類,91.04,4.52
63000,103年 5月,勞務類,88.37,0.52
63000,103年 5月,工資類,81.96,0.41
63000,103年 5月,機具設備租金類,96.12,0.6
63000,103年 6月,總指數,87.84,2.62
63000,103年 6月,材料類,87.86,4.1
63000,103年 6月,水泥及其製品類,84.19,8.49
63000,103年 6月,砂石及級配類,111.42,11.96
63000,103年 6月,磚瓦瓷類,115.97,0
63000,103年 6月,金屬製品類,79.18,1.21
63000,103年 6月,木材及其製品類,91.29,3.27
63000,103年 6月,塑膠製品類,75.07,3.93
63000,103年 6月,油漆塗料類,99.32,0
63000,103年 6月,機電設備類,92.48,-0.72
63000,103年 6月,瀝青及其製品類,113.22,-0.17
63000,103年 6月,雜項材料類,94.6,4.74
63000,103年 6月,勞務類,88.37,0.47
63000,103年 6月,工資類,81.96,0.41
63000,103年 6月,機具設備租金類,96.12,0.53
63000,103年 7月,總指數,87.92,2.74
