工程編號,工程名稱,公告徵收文號（序號）,行政區,段小段,地號,縣市,縣市代碼
911043,台北都會區大眾捷運系統南港線東延段工程,9120680500,南港,中南段一小段,0539-0001,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0199-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0200-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0201-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0202-0001,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0207-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0208-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0209-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0210-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0211-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0212-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0213-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0214-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0219-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0220-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0221-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0222-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0223-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0226-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0227-0000,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0248-0002,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0252-0001,臺北市,63000
911044,台北都會區大眾捷運系統木柵延伸(內湖)線工程,9123154400,內湖,康寧段三小段,0253-0004,臺北市,63000
911045,大同延平北路3段18巷道路第二期新築工程(一併),9120712500,大同,橋北段三小段,0729-0000,臺北市,63000
911046,臺北都會區大眾捷運系統新莊線(行天宮站捷七)工程,9106726200,中山,榮星段六小段,0508-0000,臺北市,63000
911046,臺北都會區大眾捷運系統新莊線(行天宮站捷七)工程,9106726200,中山,榮星段六小段,0545-0000,臺北市,63000
911046,臺北都會區大眾捷運系統新莊線(行天宮站捷七)工程,9106726200,中山,榮星段六小段,0546-0000,臺北市,63000
911046,臺北都會區大眾捷運系統新莊線(行天宮站捷七)工程,9106726200,中山,榮星段六小段,0547-0000,臺北市,63000
911046,臺北都會區大眾捷運系統新莊線(行天宮站捷七)工程,9106726200,中山,榮星段六小段,0548-0000,臺北市,63000
911046,臺北都會區大眾捷運系統新莊線(行天宮站捷七)工程,9106726200,中山,榮星段六小段,0549-0000,臺北市,63000
911046,臺北都會區大眾捷運系統新莊線(行天宮站捷七)工程,9106726200,中山,榮星段六小段,0550-0000,臺北市,63000
911048,臺北都會區大眾捷運系統木柵延伸(內湖)線(葫洲站)工程,9121229300,內湖,東湖段六小段,0244-0000,臺北市,63000
911049,臺北都會區大眾捷運系統木柵延伸(內湖)線港墘站工程,9125539300,內湖,碧湖段四小段,0461-0000,臺北市,63000
911049,臺北都會區大眾捷運系統木柵延伸(內湖)線港墘站工程,9125539300,內湖,碧湖段四小段,0468-0000,臺北市,63000
911049,臺北都會區大眾捷運系統木柵延伸(內湖)線港墘站工程,9125539300,內湖,碧湖段四小段,0473-0000,臺北市,63000
911049,臺北都會區大眾捷運系統木柵延伸(內湖)線港墘站工程,9125539300,內湖,碧湖段四小段,0474-0000,臺北市,63000
911049,臺北都會區大眾捷運系統木柵延伸(內湖)線港墘站工程,9125539300,內湖,碧湖段四小段,0476-0000,臺北市,63000
911050,臺北都會區大眾捷運系統木柵延伸(內湖)線(交十五)工程,9123154500,內湖,東湖段七小段,0517-0000,臺北市,63000
911050,臺北都會區大眾捷運系統木柵延伸(內湖)線(交十五)工程,9123154500,內湖,東湖段七小段,0518-0000,臺北市,63000
911050,臺北都會區大眾捷運系統木柵延伸(內湖)線(交十五)工程,9123154500,內湖,東湖段七小段,0519-0001,臺北市,63000
911050,臺北都會區大眾捷運系統木柵延伸(內湖)線(交十五)工程,9123154500,內湖,東湖段七小段,0519-0002,臺北市,63000
911050,臺北都會區大眾捷運系統木柵延伸(內湖)線(交十五)工程,9123154500,內湖,東湖段七小段,0614-0001,臺北市,63000
911050,臺北都會區大眾捷運系統木柵延伸(內湖)線(交十五)工程,9123154500,內湖,東湖段七小段,0614-0004,臺北市,63000
911051,臺北都會區大眾捷運系統新莊線(東門站捷三)工程,9123165800,大安,金華段三小段,0018-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0188-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0189-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0191-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0191-0001,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0192-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0194-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0195-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0202-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0203-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0204-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0205-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0206-0000,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0206-0002,臺北市,63000
911054,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程,9125508700,中正,臨沂段一小段,0207-0000,臺北市,63000
911055,內湖成功路二段(內湖交流道附近)東北側六米道路新築工程(一併),9125516700,內湖,石潭段三小段,0557-0002,臺北市,63000
911056,臺北都會區大眾捷運系統新莊線(東門站捷三)工程,9126112100,大安,金華段三小段,0021-0000,臺北市,63000
911056,臺北都會區大眾捷運系統新莊線(東門站捷三)工程,9126112100,大安,金華段三小段,0022-0000,臺北市,63000
911057,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程(二),9126112700,中正,臨沂段一小段,0189-0000,臺北市,63000
911057,臺北都會區大眾捷運系統新莊線忠孝新生站聯合開發區(捷十四)工程(二),9126112700,中正,臨沂段一小段,0194-0000,臺北市,63000
911058,臺北都會區大眾捷運系統新莊線東門站出入口工程,9125583600,中正,臨沂段三小段,0467-0002,臺北市,63000
911058,臺北都會區大眾捷運系統新莊線東門站出入口工程,9125583600,中正,臨沂段三小段,0583-0002,臺北市,63000
911059,信義吳興街156巷7弄至220巷11弄道路拓寬工程(一併),9125527300,信義,三興段二小段,0432-0002,臺北市,63000
911060,士林社正路17巷旁道路拓寬工程(一併),9125503600,士林,永新段四小段,0396-0000,臺北市,63000
911060,士林社正路17巷旁道路拓寬工程(一併),9125503600,士林,永新段四小段,0398-0000,臺北市,63000
911061,臺北都會區大眾捷運系統新莊線(行天宮站捷五)工程(二),9126112400,中山,吉林段一小段,0481-0000,臺北市,63000
911062,國醫中心工程,9125788700,內湖,石潭段一小段,0136-0001,臺北市,63000
911062,國醫中心工程,9125788700,內湖,石潭段一小段,0150-0000,臺北市,63000
911063,臺北都會區大眾捷運系統新莊線民權西路站.中山國小站.松江南京站.忠孝新生站徵收地上權工程,9125944700,大同,大同段二小段,0086-0001,臺北市,63000
911064,內湖六十四號公園新建工程(更正),9125986800,內湖,康寧段三小段,0361-0000,臺北市,63000
911065,臺北都會區大眾捷運系統新莊線(民權西路站)工程(二),9126112500,大同,大同段二小段,0093-0000,臺北市,63000
911067,深美大豐一六一仟伏輸電線路第二十七號鐵塔,9202020300,文山,老泉段四小段,0324-0002,臺北市,63000
911068,國立政治大學因興建國際關係研究中心研究大樓工程(一併),9128805100,文山,政大段三小段,0489-0001,臺北市,63000
911068,國立政治大學因興建國際關係研究中心研究大樓工程(一併),9128805100,文山,政大段三小段,0489-0002,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0007-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0007-0001,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0007-0003,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0008-0002,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0020-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0024-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0025-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0027-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0028-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0030-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0031-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0032-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0032-0001,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0036-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0037-0000,臺北市,63000
921001,文山區市民運動中心新建工程,9215493300,文山,興安段四小段,0072-0000,臺北市,63000
921003,中山松江路四０二巷七弄道路工程(下設排水),9214144000,中山,德惠段二小段,0582-0001,臺北市,63000
921003,中山松江路四０二巷七弄道路工程(下設排水),9214144000,中山,德惠段二小段,0582-0004,臺北市,63000
921003,中山松江路四０二巷七弄道路工程(下設排水),9214144000,中山,德惠段二小段,0583-0001,臺北市,63000
921003,中山松江路四０二巷七弄道路工程(下設排水),9214144000,中山,德惠段二小段,0584-0001,臺北市,63000
921003,中山松江路四０二巷七弄道路工程(下設排水),9214144000,中山,德惠段二小段,0585-0001,臺北市,63000
921003,中山松江路四０二巷七弄道路工程(下設排水),9214144000,中山,德惠段二小段,0591-0001,臺北市,63000
